subject,group,trial,error
EO+_012,EO+,64,4.1539583281
EO+_012,EO+,65,-0.4497916661
EO+_012,EO+,66,1.8256249977
EO+_012,EO+,67,2.1960416639
EO+_012,EO+,68,3.0162499962
EO+_012,EO+,69,-0.7408333324
EO+_012,EO+,70,1.3493749983
EO+_012,EO+,71,0.1058333332
EO+_012,EO+,72,-0.1058333332
EO+_012,EO+,73,-0.6879166658
EO+_012,EO+,74,1.8256249977
EO+_012,EO+,75,0.0793749999
EO+_012,EO+,76,3.3337499958000003
EO+_012,EO+,77,1.4287499982
EO+_012,EO+,78,1.2170833318
EO+_012,EO+,79,3.4924999956
EO+_012,EO+,80,2.5664583301
EO+_012,EO+,81,0.0793749999
EO+_012,EO+,82,1.7991666644000002
EO+_012,EO+,83,1.1906249985
EO+_012,EO+,84,-1.6668749979000002
EO+_012,EO+,85,2.1695833306
EO+_012,EO+,86,0.3174999996
EO+_012,EO+,87,-0.2381249997
EO+_012,EO+,88,-0.3174999996
EO+_012,EO+,89,0.6614583325000001
EO+_012,EO+,90,0.8202083323
EO+_012,EO+,91,3.3602083291
EO+_012,EO+,92,-0.4497916661
EO+_012,EO+,93,0.5556249993
EO+_012,EO+,94,0.2381249997
EO+_012,EO+,95,-0.6349999992
EO+_012,EO+,96,-0.7143749991
EO+_012,EO+,97,0.6614583325000001
EO+_012,EO+,98,0.3174999996
EO+_012,EO+,99,2.1960416639
EO+_012,EO+,100,0.6349999992
EO+_013,EO+,1,10.9272916529
EO+_013,EO+,2,7.0379166578
EO+_013,EO+,3,9.1810416551
EO+_013,EO+,4,1.5345833314
EO+_013,EO+,5,8.0697916565
EO+_013,EO+,6,-1.7727083311
EO+_013,EO+,7,0.793749999
EO+_013,EO+,8,4.2597916613
EO+_013,EO+,9,5.8737499926000005
EO+_013,EO+,10,-3.6512499954
EO+_013,EO+,11,4.8418749939
EO+_013,EO+,12,3.9422916617
EO+_013,EO+,13,4.762499994000001
EO+_013,EO+,14,4.4185416611
EO+_013,EO+,15,0.6349999992
EO+_013,EO+,16,1.4816666648
EO+_013,EO+,17,0.6614583325000001
EO+_013,EO+,18,1.058333332
EO+_013,EO+,19,4.2333333280000005
EO+_013,EO+,20,-1.7991666644000002
EO+_013,EO+,21,-0.6349999992
EO+_013,EO+,22,-3.3866666624
EO+_013,EO+,23,-4.9477083271
EO+_013,EO+,24,1.4552083315
EO+_013,EO+,25,-1.0054166654
EO+_013,EO+,26,-3.968749995
EO+_013,EO+,27,0.3704166662
EO+_013,EO+,28,2.4341666636
EO+_013,EO+,29,1.2435416651
EO+_013,EO+,30,1.058333332
EO+_013,EO+,31,-0.4762499994
EO+_013,EO+,32,3.5983333288000003
EO+_013,EO+,33,1.2699999984
EO+_013,EO+,34,2.0108333308
EO+_013,EO+,35,1.5610416647
EO+_013,EO+,36,3.3072916625
EO+_013,EO+,37,-0.9524999988
EO+_013,EO+,38,0.5027083327
EO+_013,EO+,39,4.9477083271
EO+_013,EO+,40,-1.3229166650000002
EO+_013,EO+,41,3.2543749959
EO+_013,EO+,42,2.5135416635000003
EO+_013,EO+,43,0.7408333324
EO+_013,EO+,44,1.1906249985
EO+_013,EO+,45,1.3229166650000002
EO+_013,EO+,46,1.0847916653
EO+_013,EO+,47,2.8045833298
EO+_013,EO+,48,3.439583329
EO+_013,EO+,49,0.7408333324
EO+_013,EO+,50,3.968749995
EO+_013,EO+,51,0.2910416663
EO+_013,EO+,52,2.6193749967
EO+_013,EO+,53,2.6987499966
EO+_013,EO+,54,0.3174999996
EO+_013,EO+,55,0.1058333332
EO+_013,EO+,56,1.7197916645
EO+_013,EO+,57,2.0902083307
EO+_013,EO+,58,0.264583333
EO+_013,EO+,59,0.8466666656
EO+_013,EO+,60,4.2333333280000005
EO+_013,EO+,61,2.0902083307
EO+_013,EO+,62,3.2543749959
EO+_013,EO+,63,1.5610416647
EO+_013,EO+,64,1.4287499982
EO+_013,EO+,65,1.0318749987
EO+_013,EO+,66,2.4077083303
EO+_013,EO+,67,4.5243749943000005
EO+_013,EO+,68,2.3547916637
EO+_013,EO+,69,2.6193749967
EO+_013,EO+,70,1.2170833318
EO+_013,EO+,71,1.2435416651
EO+_013,EO+,72,2.5664583301
EO+_013,EO+,73,1.6933333312
EO+_013,EO+,74,4.2597916613
EO+_013,EO+,75,2.3812499970000003
EO+_013,EO+,76,3.6247916621
EO+_013,EO+,77,1.3229166650000002
EO+_013,EO+,78,1.0054166654
EO+_013,EO+,79,3.5983333288000003
EO+_013,EO+,80,3.5189583289
EO+_013,EO+,81,2.7516666632
EO+_013,EO+,82,-0.5291666660000001
EO+_013,EO+,83,1.0054166654
EO+_013,EO+,84,3.4924999956
EO+_013,EO+,85,4.3656249945
EO+_013,EO+,86,1.5610416647
EO+_013,EO+,87,0.4762499994
EO+_013,EO+,88,3.1485416627
EO+_013,EO+,89,0.7408333324
EO+_013,EO+,90,1.7727083311
EO+_013,EO+,91,0.6614583325000001
EO+_013,EO+,92,0.3968749995
EO+_013,EO+,93,1.9843749975
EO+_013,EO+,94,3.2808333292
EO+_013,EO+,95,0.0
EO+_013,EO+,96,1.2435416651
EO+_013,EO+,97,1.0054166654
EO+_013,EO+,98,4.0481249949
EO+_013,EO+,99,0.4762499994
EO+_013,EO+,100,1.1641666652
EO+_014,EO+,1,8.8106249889
EO+_014,EO+,2,7.9639583233
EO+_014,EO+,3,-0.4762499994
EO+_014,EO+,4,6.4293749919000005
EO+_014,EO+,5,5.847291659300001
EO+_014,EO+,6,1.4552083315
EO+_014,EO+,7,7.0379166578
EO+_014,EO+,8,3.8364583285
EO+_014,EO+,9,2.8839583297
EO+_014,EO+,10,2.2489583305000003
EO+_014,EO+,11,1.2170833318
EO+_014,EO+,12,1.2964583317
EO+_014,EO+,13,3.3602083291
EO+_014,EO+,14,1.7462499978
EO+_014,EO+,15,2.3812499970000003
EO+_014,EO+,16,-1.0318749987
EO+_014,EO+,17,0.1852083331
EO+_014,EO+,18,3.704166662
EO+_014,EO+,19,0.1587499998
EO+_014,EO+,20,1.6139583313
EO+_014,EO+,21,0.2910416663
EO+_014,EO+,22,3.7835416619
EO+_014,EO+,23,3.5189583289
EO+_014,EO+,24,2.5135416635000003
EO+_014,EO+,25,-0.1058333332
EO+_014,EO+,26,-0.3439583329
EO+_014,EO+,27,-1.1641666652
EO+_014,EO+,28,-0.9789583321
EO+_014,EO+,29,0.8731249989000001
EO+_014,EO+,30,1.8785416643
EO+_014,EO+,31,2.3812499970000003
EO+_014,EO+,32,-1.0054166654
EO+_014,EO+,33,-0.3968749995
EO+_014,EO+,34,2.6193749967
EO+_014,EO+,35,3.4660416623000003
EO+_014,EO+,36,5.847291659300001
EO+_014,EO+,37,4.6037499942
EO+_014,EO+,38,-0.9260416655
EO+_014,EO+,39,5.3974999932
EO+_014,EO+,40,-0.0264583333
EO+_014,EO+,41,1.7197916645
EO+_014,EO+,42,1.9579166642
EO+_014,EO+,43,1.9049999976
EO+_014,EO+,44,0.5820833326
EO+_014,EO+,45,3.8099999952
EO+_014,EO+,46,3.2279166626
EO+_014,EO+,47,0.7408333324
EO+_014,EO+,48,1.2435416651
EO+_014,EO+,49,2.5929166634
EO+_014,EO+,50,0.6614583325000001
EO+_014,EO+,51,0.2381249997
EO+_014,EO+,52,3.2279166626
EO+_014,EO+,53,2.9897916629
EO+_014,EO+,54,2.9368749963000003
EO+_014,EO+,55,2.3547916637
EO+_014,EO+,56,-0.2381249997
EO+_014,EO+,57,-0.3704166662
EO+_014,EO+,58,1.4287499982
EO+_014,EO+,59,2.4341666636
EO+_014,EO+,60,2.1166666640000003
EO+_014,EO+,61,0.8995833322000001
EO+_014,EO+,62,2.3283333304
EO+_014,EO+,63,6.5881249917
EO+_014,EO+,64,0.6614583325000001
EO+_014,EO+,65,6.2970833254
EO+_014,EO+,66,3.0162499962
EO+_014,EO+,67,0.5820833326
EO+_014,EO+,68,0.6085416659
EO+_014,EO+,69,0.1587499998
EO+_014,EO+,70,-0.3704166662
EO+_014,EO+,71,1.058333332
EO+_014,EO+,72,1.5610416647
EO+_014,EO+,73,2.6987499966
EO+_014,EO+,74,1.7727083311
EO+_014,EO+,75,-0.6085416659
EO+_014,EO+,76,-0.2381249997
EO+_014,EO+,77,1.7462499978
EO+_014,EO+,78,-0.3704166662
EO+_014,EO+,79,1.4022916649
EO+_014,EO+,80,-1.058333332
EO+_014,EO+,81,0.6614583325000001
EO+_014,EO+,82,0.2116666664
EO+_014,EO+,83,2.6193749967
EO+_014,EO+,84,-0.2910416663
EO+_014,EO+,85,2.0902083307
EO+_014,EO+,86,1.587499998
EO+_014,EO+,87,1.5081249981
EO+_014,EO+,88,1.8785416643
EO+_014,EO+,89,-1.6668749979000002
EO+_014,EO+,90,2.8839583297
EO+_014,EO+,91,2.4606249969
EO+_014,EO+,92,-1.6668749979000002
EO+_014,EO+,93,5.2652083267
EO+_014,EO+,94,1.9314583309
EO+_014,EO+,95,1.1112499986
EO+_014,EO+,96,4.0745833282
EO+_014,EO+,97,1.058333332
EO+_014,EO+,98,1.1112499986
EO+_014,EO+,99,1.4287499982
EO+_014,EO+,100,3.8364583285
EO+_015,EO+,1,10.3716666536
EO+_015,EO+,2,6.9849999912000005
EO+_015,EO+,3,5.3181249933000005
EO+_015,EO+,4,4.9212499938
EO+_015,EO+,5,-1.1641666652
EO+_015,EO+,6,-2.1166666640000003
EO+_015,EO+,7,3.8099999952
EO+_015,EO+,8,-0.264583333
EO+_015,EO+,9,-3.2279166626
EO+_015,EO+,10,-3.439583329
EO+_015,EO+,11,1.9843749975
EO+_015,EO+,12,0.4762499994
EO+_015,EO+,13,-0.6614583325000001
EO+_015,EO+,14,-0.6879166658
EO+_015,EO+,15,-0.1587499998
EO+_015,EO+,16,-1.3493749983
EO+_015,EO+,17,-1.1377083319
EO+_015,EO+,18,2.7516666632
EO+_015,EO+,19,-0.1322916665
EO+_015,EO+,20,0.1322916665
EO+_015,EO+,21,0.2381249997
EO+_015,EO+,22,0.3174999996
EO+_015,EO+,23,-1.1112499986
EO+_015,EO+,24,-0.6085416659
EO+_015,EO+,25,-0.5027083327
EO+_015,EO+,26,-2.7252083299
EO+_015,EO+,27,2.5135416635000003
EO+_015,EO+,28,-0.0529166666
EO+_015,EO+,29,2.2489583305000003
EO+_015,EO+,30,1.2699999984
EO+_015,EO+,31,-0.9524999988
EO+_015,EO+,32,2.2754166638
EO+_015,EO+,33,-2.5135416635000003
EO+_015,EO+,34,-1.5345833314
EO+_015,EO+,35,0.3174999996
EO+_015,EO+,36,0.1058333332
EO+_015,EO+,37,2.5135416635000003
EO+_015,EO+,38,3.3337499958000003
EO+_015,EO+,39,1.0054166654
EO+_015,EO+,40,0.8202083323
EO+_015,EO+,41,2.0902083307
EO+_015,EO+,42,1.8785416643
EO+_015,EO+,43,1.6404166646
EO+_015,EO+,44,1.4552083315
EO+_015,EO+,45,1.1377083319
EO+_015,EO+,46,0.6614583325000001
EO+_015,EO+,47,1.3229166650000002
EO+_015,EO+,48,2.7781249965000003
EO+_015,EO+,49,0.264583333
EO+_015,EO+,50,0.0793749999
EO+_015,EO+,51,0.264583333
EO+_015,EO+,52,-0.3439583329
EO+_015,EO+,53,0.5820833326
EO+_015,EO+,54,-1.3229166650000002
EO+_015,EO+,55,-0.4762499994
EO+_015,EO+,56,-0.5291666660000001
EO+_015,EO+,57,-0.4762499994
EO+_015,EO+,58,0.8202083323
EO+_015,EO+,59,-1.4287499982
EO+_015,EO+,60,-0.6349999992
EO+_015,EO+,61,2.1960416639
EO+_015,EO+,62,0.3704166662
EO+_015,EO+,63,-3.0427083295
EO+_015,EO+,64,1.3229166650000002
EO+_015,EO+,65,0.1587499998
EO+_015,EO+,66,-1.4816666648
EO+_015,EO+,67,1.9843749975
EO+_015,EO+,68,0.7143749991
EO+_015,EO+,69,-2.2754166638
EO+_015,EO+,70,-1.2964583317
EO+_015,EO+,71,-0.6349999992
EO+_015,EO+,72,2.5929166634
EO+_015,EO+,73,-0.6349999992
EO+_015,EO+,74,0.8731249989000001
EO+_015,EO+,75,1.1906249985
EO+_015,EO+,76,-0.4762499994
EO+_015,EO+,77,-0.3968749995
EO+_015,EO+,78,0.3968749995
EO+_015,EO+,79,-0.3174999996
EO+_015,EO+,80,-1.3229166650000002
EO+_015,EO+,81,0.4497916661
EO+_015,EO+,82,-0.0529166666
EO+_015,EO+,83,-2.0902083307
EO+_015,EO+,84,0.2910416663
EO+_015,EO+,85,0.7672916657000001
EO+_015,EO+,86,0.1322916665
EO+_015,EO+,87,0.5291666660000001
EO+_015,EO+,88,-0.8202083323
EO+_015,EO+,89,0.1322916665
EO+_015,EO+,90,0.6349999992
EO+_015,EO+,91,-1.1906249985
EO+_015,EO+,92,-1.2170833318
EO+_015,EO+,93,0.3439583329
EO+_015,EO+,94,0.0793749999
EO+_015,EO+,95,-0.6349999992
EO+_015,EO+,96,1.4287499982
EO+_015,EO+,97,-1.7197916645
EO+_015,EO+,98,0.4233333328
EO+_015,EO+,99,0.9524999988
EO+_015,EO+,100,-0.2910416663
EO+_016,EO+,1,12.4089583177
EO+_016,EO+,2,9.9747916541
EO+_016,EO+,3,0.1852083331
EO+_016,EO+,4,4.4979166610000005
EO+_016,EO+,5,-2.0372916641
EO+_016,EO+,6,1.8256249977
EO+_016,EO+,7,0.4497916661
EO+_016,EO+,8,-3.3602083291
EO+_016,EO+,9,-1.9579166642
EO+_016,EO+,10,-1.3229166650000002
EO+_016,EO+,11,2.910416663
EO+_016,EO+,12,-1.8256249977
EO+_016,EO+,13,-1.3758333316
EO+_016,EO+,14,-3.2014583293000003
EO+_016,EO+,15,-2.9897916629
EO+_016,EO+,16,1.587499998
EO+_016,EO+,17,-3.2014583293000003
EO+_016,EO+,18,-1.0847916653
EO+_016,EO+,19,1.0318749987
EO+_016,EO+,20,-2.0108333308
EO+_016,EO+,21,0.6879166658
EO+_016,EO+,22,1.2435416651
EO+_016,EO+,23,3.9158333284
EO+_016,EO+,24,2.6722916633
EO+_016,EO+,25,-3.5189583289
EO+_016,EO+,26,0.0793749999
EO+_016,EO+,27,-1.6139583313
EO+_016,EO+,28,3.2014583293000003
EO+_016,EO+,29,-3.6777083287
EO+_016,EO+,30,0.5820833326
EO+_016,EO+,31,-0.6085416659
EO+_016,EO+,32,0.7143749991
EO+_016,EO+,33,2.1166666640000003
EO+_016,EO+,34,2.4077083303
EO+_016,EO+,35,1.852083331
EO+_016,EO+,36,0.6879166658
EO+_016,EO+,37,-0.1322916665
EO+_016,EO+,38,4.1010416615
EO+_016,EO+,39,-0.5820833326
EO+_016,EO+,40,-0.5027083327
EO+_016,EO+,41,3.8893749951
EO+_016,EO+,42,2.3283333304
EO+_016,EO+,43,0.6085416659
EO+_016,EO+,44,1.6668749979000002
EO+_016,EO+,45,0.6349999992
EO+_016,EO+,46,7.0379166578
EO+_016,EO+,47,-0.5291666660000001
EO+_016,EO+,48,3.4660416623000003
EO+_016,EO+,49,-0.264583333
EO+_016,EO+,50,0.5291666660000001
EO+_016,EO+,51,2.0902083307
EO+_016,EO+,52,0.0793749999
EO+_016,EO+,53,-0.793749999
EO+_016,EO+,54,-0.9789583321
EO+_016,EO+,55,1.0847916653
EO+_016,EO+,56,-0.793749999
EO+_016,EO+,57,1.6404166646
EO+_016,EO+,58,0.1587499998
EO+_016,EO+,59,-1.0054166654
EO+_016,EO+,60,-0.2116666664
EO+_016,EO+,61,-0.0793749999
EO+_016,EO+,62,1.3493749983
EO+_016,EO+,63,0.9789583321
EO+_016,EO+,64,-0.264583333
EO+_016,EO+,65,1.6139583313
EO+_016,EO+,66,2.0108333308
EO+_016,EO+,67,-1.6139583313
EO+_016,EO+,68,3.7306249953
EO+_016,EO+,69,0.1587499998
EO+_016,EO+,70,0.6614583325000001
EO+_016,EO+,71,1.1641666652
EO+_016,EO+,72,-0.5556249993
EO+_016,EO+,73,1.3758333316
EO+_016,EO+,74,-1.1906249985
EO+_016,EO+,75,-0.7143749991
EO+_016,EO+,76,-1.7462499978
EO+_016,EO+,77,0.6614583325000001
EO+_016,EO+,78,-0.0264583333
EO+_016,EO+,79,1.6139583313
EO+_016,EO+,80,-1.2435416651
EO+_016,EO+,81,1.5345833314
EO+_016,EO+,82,0.0793749999
EO+_016,EO+,83,1.0318749987
EO+_016,EO+,84,2.5399999968
EO+_016,EO+,85,-0.5820833326
EO+_016,EO+,86,1.1112499986
EO+_016,EO+,87,1.4022916649
EO+_016,EO+,88,-1.1377083319
EO+_016,EO+,89,0.2910416663
EO+_016,EO+,90,-0.5556249993
EO+_016,EO+,91,2.2224999972
EO+_016,EO+,92,-0.6879166658
EO+_016,EO+,93,-0.1852083331
EO+_016,EO+,94,-0.6614583325000001
EO+_016,EO+,95,-1.6668749979000002
EO+_016,EO+,96,1.9049999976
EO+_016,EO+,97,-1.8256249977
EO+_016,EO+,98,0.2381249997
EO+_016,EO+,99,-1.9049999976
EO+_016,EO+,100,-0.7143749991
EO+_017,EO+,1,14.8431249813
EO+_017,EO+,2,7.143749991
EO+_017,EO+,3,8.466666656000001
EO+_017,EO+,4,5.0006249937
EO+_017,EO+,5,6.0060416591
EO+_017,EO+,6,5.556249993000001
EO+_017,EO+,7,4.5243749943000005
EO+_017,EO+,8,2.3547916637
EO+_017,EO+,9,4.8418749939
EO+_017,EO+,10,4.1274999948
EO+_017,EO+,11,-0.2381249997
EO+_017,EO+,12,0.0264583333
EO+_017,EO+,13,5.556249993000001
EO+_017,EO+,14,-5.3710416599
EO+_017,EO+,15,6.5352083251
EO+_017,EO+,16,1.3758333316
EO+_017,EO+,17,5.0799999936
EO+_017,EO+,18,0.8202083323
EO+_017,EO+,19,2.2754166638
EO+_017,EO+,20,0.7672916657000001
EO+_017,EO+,21,-2.8045833298
EO+_017,EO+,22,2.3812499970000003
EO+_017,EO+,23,1.7991666644000002
EO+_017,EO+,24,-2.4077083303
EO+_017,EO+,25,2.0902083307
EO+_017,EO+,26,3.3337499958000003
EO+_017,EO+,27,0.1322916665
EO+_017,EO+,28,3.3337499958000003
EO+_017,EO+,29,4.1274999948
EO+_017,EO+,30,-0.7672916657000001
EO+_017,EO+,31,2.5135416635000003
EO+_017,EO+,32,-4.0481249949
EO+_017,EO+,33,2.2754166638
EO+_017,EO+,34,7.3024999908
EO+_017,EO+,35,1.0847916653
EO+_017,EO+,36,0.5291666660000001
EO+_017,EO+,37,2.4606249969
EO+_017,EO+,38,-1.4022916649
EO+_017,EO+,39,4.3391666612
EO+_017,EO+,40,3.9422916617
EO+_017,EO+,41,1.8785416643
EO+_017,EO+,42,-1.9579166642
EO+_017,EO+,43,4.0745833282
EO+_017,EO+,44,-1.2699999984
EO+_017,EO+,45,0.9789583321
EO+_017,EO+,46,0.8202083323
EO+_017,EO+,47,2.0637499974
EO+_017,EO+,48,1.2435416651
EO+_017,EO+,49,1.587499998
EO+_017,EO+,50,3.3072916625
EO+_017,EO+,51,3.7570833286
EO+_017,EO+,52,0.8466666656
EO+_017,EO+,53,-0.7143749991
EO+_017,EO+,54,1.6139583313
EO+_017,EO+,55,3.6512499954
EO+_017,EO+,56,1.2435416651
EO+_017,EO+,57,0.6879166658
EO+_017,EO+,58,3.1220833294
EO+_017,EO+,59,2.7252083299
EO+_017,EO+,60,2.5135416635000003
EO+_017,EO+,61,1.9049999976
EO+_017,EO+,62,-2.1960416639
EO+_017,EO+,63,-2.6458333300000003
EO+_017,EO+,64,3.9422916617
EO+_017,EO+,65,1.852083331
EO+_017,EO+,66,-0.1058333332
EO+_017,EO+,67,3.8893749951
EO+_017,EO+,68,1.4022916649
EO+_017,EO+,69,-0.7672916657000001
EO+_017,EO+,70,0.4762499994
EO+_017,EO+,71,1.5345833314
EO+_017,EO+,72,4.4449999944
EO+_017,EO+,73,4.1010416615
EO+_017,EO+,74,0.793749999
EO+_017,EO+,75,1.9579166642
EO+_017,EO+,76,2.7516666632
EO+_017,EO+,77,2.1431249973
EO+_017,EO+,78,3.5189583289
EO+_017,EO+,79,1.1377083319
EO+_017,EO+,80,2.6722916633
EO+_017,EO+,81,1.3758333316
EO+_017,EO+,82,0.2381249997
EO+_017,EO+,83,3.0691666628000003
EO+_017,EO+,84,-1.7991666644000002
EO+_017,EO+,85,4.471458327700001
EO+_017,EO+,86,0.8466666656
EO+_017,EO+,87,-0.9524999988
EO+_017,EO+,88,2.2489583305000003
EO+_017,EO+,89,0.6879166658
EO+_017,EO+,90,-0.1852083331
EO+_017,EO+,91,1.7727083311
EO+_017,EO+,92,2.0902083307
EO+_017,EO+,93,3.4131249957
EO+_017,EO+,94,0.6349999992
EO+_017,EO+,95,3.8099999952
EO+_017,EO+,96,0.9524999988
EO+_017,EO+,97,-0.3439583329
EO+_017,EO+,98,0.3968749995
EO+_017,EO+,99,1.4552083315
EO+_017,EO+,100,-1.2170833318
EO+_018,EO+,1,9.3662499882
EO+_018,EO+,2,3.704166662
EO+_018,EO+,3,12.4089583177
EO+_018,EO+,4,9.3662499882
EO+_018,EO+,5,-0.6614583325000001
EO+_018,EO+,6,-4.0216666616
EO+_018,EO+,7,0.9524999988
EO+_018,EO+,8,3.5983333288000003
EO+_018,EO+,9,0.5027083327
EO+_018,EO+,10,4.3656249945
EO+_018,EO+,11,-1.3758333316
EO+_018,EO+,12,-1.6404166646
EO+_018,EO+,13,5.5297916597
EO+_018,EO+,14,3.7306249953
EO+_018,EO+,15,6.0589583257
EO+_018,EO+,16,0.5820833326
EO+_018,EO+,17,0.3704166662
EO+_018,EO+,18,-0.5820833326
EO+_018,EO+,19,1.5610416647
EO+_018,EO+,20,-2.3283333304
EO+_018,EO+,21,0.3968749995
EO+_018,EO+,22,1.5345833314
EO+_018,EO+,23,1.1906249985
EO+_018,EO+,24,2.6722916633
EO+_018,EO+,25,2.8045833298
EO+_018,EO+,26,2.8574999964
EO+_018,EO+,27,1.1906249985
EO+_018,EO+,28,2.0902083307
EO+_018,EO+,29,2.4341666636
EO+_018,EO+,30,-0.0793749999
EO+_018,EO+,31,4.8418749939
EO+_018,EO+,32,0.6614583325000001
EO+_018,EO+,33,-1.2964583317
EO+_018,EO+,34,-0.9524999988
EO+_018,EO+,35,-1.2170833318
EO+_018,EO+,36,-1.7991666644000002
EO+_018,EO+,37,1.3493749983
EO+_018,EO+,38,1.8256249977
EO+_018,EO+,39,3.2543749959
EO+_018,EO+,40,0.9789583321
EO+_018,EO+,41,0.7672916657000001
EO+_018,EO+,42,2.3812499970000003
EO+_018,EO+,43,0.3704166662
EO+_018,EO+,44,0.5820833326
EO+_018,EO+,45,3.3072916625
EO+_018,EO+,46,0.2116666664
EO+_018,EO+,47,0.0793749999
EO+_018,EO+,48,-0.8202083323
EO+_018,EO+,49,1.2435416651
EO+_018,EO+,50,5.3974999932
EO+_018,EO+,51,1.6404166646
EO+_018,EO+,52,0.4233333328
EO+_018,EO+,53,1.9579166642
EO+_018,EO+,54,-2.0637499974
EO+_018,EO+,55,-2.8839583297
EO+_018,EO+,56,1.0847916653
EO+_018,EO+,57,2.6193749967
EO+_018,EO+,58,-2.3018749971
EO+_018,EO+,59,-0.5027083327
EO+_018,EO+,60,-0.6879166658
EO+_018,EO+,61,1.4022916649
EO+_018,EO+,62,0.2910416663
EO+_018,EO+,63,2.8310416631
EO+_018,EO+,64,1.2699999984
EO+_018,EO+,65,0.3968749995
EO+_018,EO+,66,-2.4341666636
EO+_018,EO+,67,2.1960416639
EO+_018,EO+,68,1.2699999984
EO+_018,EO+,69,-1.3229166650000002
EO+_018,EO+,70,0.5027083327
EO+_018,EO+,71,4.9741666604
EO+_018,EO+,72,2.1166666640000003
EO+_018,EO+,73,-0.793749999
EO+_018,EO+,74,1.9579166642
EO+_018,EO+,75,2.2224999972
EO+_018,EO+,76,1.1906249985
EO+_018,EO+,77,1.7727083311
EO+_018,EO+,78,1.8256249977
EO+_018,EO+,79,3.1485416627
EO+_018,EO+,80,-1.1112499986
EO+_018,EO+,81,0.6085416659
EO+_018,EO+,82,-0.1587499998
EO+_018,EO+,83,0.6085416659
EO+_018,EO+,84,0.1058333332
EO+_018,EO+,85,4.2333333280000005
EO+_018,EO+,86,1.4022916649
EO+_018,EO+,87,-0.4497916661
EO+_018,EO+,88,0.9260416655
EO+_018,EO+,89,1.2435416651
EO+_018,EO+,90,0.6879166658
EO+_018,EO+,91,3.7570833286
EO+_018,EO+,92,2.6722916633
EO+_018,EO+,93,0.5820833326
EO+_018,EO+,94,1.9843749975
EO+_018,EO+,95,0.4233333328
EO+_018,EO+,96,1.3229166650000002
EO+_018,EO+,97,1.9049999976
EO+_018,EO+,98,1.5610416647
EO+_018,EO+,99,0.1058333332
EO+_018,EO+,100,3.3072916625
EO+_019,EO+,1,9.3662499882
EO+_019,EO+,2,5.9002083259
EO+_019,EO+,3,10.1070833206
EO+_019,EO+,4,3.8364583285
EO+_019,EO+,5,-0.5556249993
EO+_019,EO+,6,-0.5556249993
EO+_019,EO+,7,0.264583333
EO+_019,EO+,8,-0.7672916657000001
EO+_019,EO+,9,-3.0691666628000003
EO+_019,EO+,10,-0.2381249997
EO+_019,EO+,11,-2.6722916633
EO+_019,EO+,12,0.8731249989000001
EO+_019,EO+,13,-0.3174999996
EO+_019,EO+,14,0.6614583325000001
EO+_019,EO+,15,2.4341666636
EO+_019,EO+,16,-1.3493749983
EO+_019,EO+,17,0.5291666660000001
EO+_019,EO+,18,0.4233333328
EO+_019,EO+,19,2.3812499970000003
EO+_019,EO+,20,-1.2170833318
EO+_019,EO+,21,0.5820833326
EO+_019,EO+,22,1.7991666644000002
EO+_019,EO+,23,-3.8629166618
EO+_019,EO+,24,-1.9049999976
EO+_019,EO+,25,1.9843749975
EO+_019,EO+,26,0.264583333
EO+_019,EO+,27,-0.6879166658
EO+_019,EO+,28,1.6139583313
EO+_019,EO+,29,2.6722916633
EO+_019,EO+,30,-2.5664583301
EO+_019,EO+,31,1.0054166654
EO+_019,EO+,32,-0.8731249989000001
EO+_019,EO+,33,1.6668749979000002
EO+_019,EO+,34,-0.8466666656
EO+_019,EO+,35,0.4762499994
EO+_019,EO+,36,1.1906249985
EO+_019,EO+,37,5.1064583269
EO+_019,EO+,38,-0.5291666660000001
EO+_019,EO+,39,3.0162499962
EO+_019,EO+,40,-1.2435416651
EO+_019,EO+,41,-0.3704166662
EO+_019,EO+,42,-0.0529166666
EO+_019,EO+,43,0.9789583321
EO+_019,EO+,44,-0.6349999992
EO+_019,EO+,45,2.4870833302
EO+_019,EO+,46,-1.2964583317
EO+_019,EO+,47,1.5610416647
EO+_019,EO+,48,2.3018749971
EO+_019,EO+,49,0.1852083331
EO+_019,EO+,50,2.2224999972
EO+_019,EO+,51,0.4233333328
EO+_019,EO+,52,2.9897916629
EO+_019,EO+,53,-0.793749999
EO+_019,EO+,54,0.5027083327
EO+_019,EO+,55,2.1960416639
EO+_019,EO+,56,0.3174999996
EO+_019,EO+,57,-0.0264583333
EO+_019,EO+,58,2.3547916637
EO+_019,EO+,59,1.0054166654
EO+_019,EO+,60,1.8256249977
EO+_019,EO+,61,0.4762499994
EO+_019,EO+,62,1.2435416651
EO+_019,EO+,63,-1.9579166642
EO+_019,EO+,64,0.1587499998
EO+_019,EO+,65,1.7727083311
EO+_019,EO+,66,-0.9524999988
EO+_019,EO+,67,1.4816666648
EO+_019,EO+,68,-1.1377083319
EO+_019,EO+,69,0.9524999988
EO+_019,EO+,70,1.1112499986
EO+_019,EO+,71,0.1322916665
EO+_019,EO+,72,-0.1852083331
EO+_019,EO+,73,-0.8202083323
EO+_019,EO+,74,1.3493749983
EO+_019,EO+,75,1.7727083311
EO+_019,EO+,76,0.6879166658
EO+_019,EO+,77,-0.2910416663
EO+_019,EO+,78,-0.0529166666
EO+_019,EO+,79,-0.4762499994
