sim,group,true_beta_state,rec_beta_state,true_beta_obs,rec_beta_obs,true_r_cognitive,rec_r_cognitive,waic
68,EO+,0.5074906605992824,0.21582498216260326,-0.4275850550262369,-0.1869622947656319,3.8288789141590294,3.9124287035775724,35369.19059315183
68,EO-,0.6039709554046302,0.9629979001861919,0.11608788070880142,-0.09315741815510419,3.472092781804196,2.957983444555797,35369.19059315183
69,EC,1.08315353568485,1.021222957133403,-1.743457705054085,-1.4320657925617268,4.511229505991515,4.027646100055293,35470.469466181705
69,EO+,0.47809262844594036,0.29843148483258397,-0.3655363182196013,-0.2115041674178792,3.7714054896015696,3.826047231149476,35470.469466181705
69,EO-,0.35344563210516,0.6305197108286043,0.1551819028638455,0.03184988293933437,3.844338799302431,3.5794478487693464,35470.469466181705
70,EC,1.1781018253585271,0.976411876174815,-1.6358292092092632,-1.1774851721822084,4.113143686418916,4.052421765318818,35526.86877683542
70,EO+,0.3757739155122083,0.45279430370313867,-0.4095500057173518,-0.425234056415117,3.8654176644446907,3.690398708762819,35526.86877683542
70,EO-,0.40053894882513347,0.3306815701739939,0.2539268388040133,0.40315496871083867,3.7074422746367297,3.725300503806654,35526.86877683542
71,EC,0.9888758339901352,0.8624363218517181,-1.2819202532007057,-1.1554353660005692,4.6178975174179495,4.3084890185846785,35496.15375365218
71,EO+,0.6536066186947854,0.1441159661352494,-0.2970205621464389,0.10905524124300209,3.8303879544463837,3.6702424927013877,35496.15375365218
71,EO-,0.24617357471620693,0.20159553654079815,0.1005938757938524,0.019044084946471123,3.7741468900502397,3.7321274886172855,35496.15375365218
72,EC,1.0424138696269494,0.9741952551137782,-1.6587834849727154,-1.5897290514052411,4.295587542777907,4.5909824196220095,35701.17824865446
72,EO+,0.7572504647309359,0.7319280778922632,-0.637648176466647,-0.7295267267811989,3.858961236005133,3.8154321544257295,35701.17824865446
72,EO-,0.7478852083073597,0.6206920518010924,0.08156695769714538,0.1246120641405645,3.5262580210070342,3.729784768079433,35701.17824865446
73,EC,1.0516057894320652,1.1459265821608797,-1.533097622444164,-1.722265551727753,4.387547629899263,4.226346915397024,35198.27236384261
73,EO+,0.5165924422862659,0.5244692081538456,-0.17849591341558022,-0.34489614462642987,3.788981540826302,3.3952610602715456,35198.27236384261
73,EO-,0.6781589051515187,0.6184055488312798,-0.26105190460626476,-0.41251043804408905,3.645733853347389,3.007357134906737,35198.27236384261
74,EC,1.2022174065927922,0.8623941136421388,-1.7711069544839713,-1.1083071028180527,4.13033293498691,4.325800886489605,35413.66122504588
74,EO+,0.55619931611449,0.4805957165930361,-0.21069277903931183,-0.06889837596289429,3.244037589334042,3.1031183647261766,35413.66122504588
74,EO-,0.6578098822538414,0.8656302568278446,-0.07942768849964353,-0.13392416539046187,4.0624862455513515,3.825620019833214,35413.66122504588
75,EC,1.1489552500135705,1.1471287492246864,-1.6652065721788192,-1.6020268821684789,4.560271096095915,4.675774118560425,35584.21627746067
75,EO+,0.6319473635950247,0.7369834541633077,-0.3668034467223249,-0.4930935807038645,3.588080780144913,3.643939495954108,35584.21627746067
75,EO-,0.19364836852211725,0.09095019834214917,0.16048048293750175,0.10837134889982475,3.781388397189416,3.5792872017404713,35584.21627746067
76,EC,1.156539744647976,1.1664169533605362,-1.6749990004345188,-1.575638267144367,4.315155199375221,4.287730388247606,35493.32039902172
76,EO+,0.25267410455054734,0.0476207750349507,-0.06120208835610533,0.011591307424557468,3.7079558096336296,3.60149647937465,35493.32039902172
76,EO-,0.41270277887417367,0.4490261949981088,0.09294632530711616,0.19183121122389613,3.7382789455231853,3.321938198687209,35493.32039902172
77,EC,1.1728654184711746,1.0796049484135795,-1.7134291715309553,-1.7932156274947721,4.027740517697759,3.766916179287346,35427.14482757317
77,EO+,0.7136137670581044,0.6859234826121301,-0.5506520459947805,-0.6556993714350088,3.6988327325600268,3.4291313816898867,35427.14482757317
77,EO-,0.6002060986499255,0.5103658443789956,0.12716146013384505,0.2151866918601592,3.786626773917976,3.9948629433288776,35427.14482757317
78,EC,1.1406294771059313,0.9924091203732163,-1.7007513699780203,-1.641640736268769,4.391829349442217,4.54026037827235,35511.33702356674
78,EO+,0.5070401855368156,-0.41173020848162156,-0.36289831071673656,0.22703051971314067,3.9523216740991733,3.6274930027870296,35511.33702356674
78,EO-,0.7367232248547063,0.6647574817376459,-0.11895238267240663,0.07543319247996078,3.6868290651529176,3.4071490949795766,35511.33702356674
79,EC,1.126928173253911,1.1499483601796903,-1.3757296257450016,-1.8101707080303489,4.199850724297887,4.137682743070179,35626.24203529985
79,EO+,0.9069943352588502,0.8652919612511143,-0.8783158349850285,-1.0113722407183758,3.663975710738743,3.512554232067579,35626.24203529985
79,EO-,0.8106534428705436,0.5274809761638903,-0.26333568706141314,0.03423009142935392,4.160441306468079,4.11462570712762,35626.24203529985
80,EC,1.0246248575020438,1.037156987710182,-1.5254511226435354,-1.7843421815833396,4.308982512372378,4.097353110799789,35258.2192113295
80,EO+,0.59114808546703,0.30576291171187897,-0.13129258822972267,0.09034954339975897,3.2889397094723023,2.8760439598591363,35258.2192113295
80,EO-,0.46744555692887213,0.6467662706362004,0.08918124990579852,-0.03847313141002376,3.760119244229419,3.6768631581052347,35258.2192113295
81,EC,1.0181127690838558,0.8191094479965546,-1.7208364563906342,-1.5053102678709027,4.2201169508004845,4.085496612567447,35587.45707421538
81,EO+,0.8372827774064899,0.4776069912924061,-0.6585797532589848,-0.32784496311510436,3.9580745772315375,3.9977049139260727,35587.45707421538
81,EO-,0.520809244636889,0.6817723541361711,-0.011024893030486645,-0.2746792480576724,4.404523332333943,4.158105836260227,35587.45707421538
82,EC,1.0174755535096156,0.9113373025063218,-1.533173828720546,-1.6149421045432648,4.324050306164147,4.196477555221613,35473.21418001849
82,EO+,0.8454280920635796,0.6147025592567472,-0.6325818501515644,-0.3200181212555577,3.922119605425169,3.577779223199532,35473.21418001849
82,EO-,0.672634722472754,0.32762362321782956,-0.1663250601740458,0.18780581258864476,3.9357004937883158,3.694289443526608,35473.21418001849
83,EC,1.020855008266404,0.5951998881999588,-1.5404692863468845,-0.9202525305996359,4.5486061116749,4.825332813261372,35549.991193880676
83,EO+,0.42022332025855197,0.09865698237167536,-0.3829526114775796,-0.0087812390620817,4.291501791630832,4.009150941105335,35549.991193880676
83,EO-,0.5242452615668036,0.8615593251615246,0.048180334318984046,-0.29745884285130947,3.6066846749936756,3.166726672967256,35549.991193880676
84,EC,1.1215365759129425,1.1670783257931667,-1.5840356836272282,-1.7152782544905683,4.269129739776095,4.232990501475491,35634.53292167629
84,EO+,0.4829354834147871,0.31632746170140535,-0.39808814155632805,-0.2695445391741218,4.413762084013827,4.085287345765816,35634.53292167629
84,EO-,0.29426427315533876,0.6296573427664107,0.1614026634180287,-0.0003493734916677002,4.008020406639596,3.524872994555781,35634.53292167629
85,EC,1.3496093963276945,1.3745681769686215,-1.9695340147520009,-1.7718945221012277,4.546941690560686,5.10962549383715,35730.33809094358
85,EO+,0.8652768426085247,0.8726506356426165,-0.5201476917447408,-0.6089319291029583,3.4475686935443117,3.4843166823201015,35730.33809094358
85,EO-,0.6063280876536549,0.5032957948970589,0.04892517196333826,0.182724814312383,3.684829256163394,3.21769369769,35730.33809094358
86,EC,1.068892398921468,1.0621341142999507,-1.3598958674401609,-1.3799962652781654,4.59104646377636,4.4996414737990875,35687.6418050046
86,EO+,0.5823033409605388,0.4678542892942928,-0.43737786233282183,-0.24648246001619112,3.960007917875731,4.1611109337161185,35687.6418050046
86,EO-,0.5312653079323245,0.07095745020048012,-0.14042125146827752,0.2032175749150651,3.85043026032446,3.5436022351186733,35687.6418050046
87,EC,1.051086419769714,0.9031901974934309,-1.8046287869472974,-1.565535395422624,4.620521215552607,4.3015532416320825,35392.366793826615
87,EO+,0.6514314647132826,0.7876080093772917,-0.47428551034505234,-0.6278644928811907,3.5447419032197605,3.460424913107774,35392.366793826615
87,EO-,0.2898474347473437,0.23427032657870223,0.24978009075667587,0.24500861135348392,3.678150817225407,3.805634524195849,35392.366793826615
88,EC,0.9576420848903868,0.9377908659435683,-1.659814330642597,-1.2704268049633183,4.557861948706215,4.324230753623296,35532.03885031379
88,EO+,0.3244610354817025,0.019299968801702816,-0.1720275736538232,-0.06551182052962465,3.7208730889469637,4.046464441306533,35532.03885031379
88,EO-,0.6086895590624586,0.5143590486261043,-0.03430412220616208,0.020401925777202436,3.6631200454081845,3.4537527905496157,35532.03885031379
89,EC,1.0847249924254085,1.074512429441866,-1.3799674592615319,-1.6111922603163027,4.442303140576289,4.290448980007205,35643.05231439677
89,EO+,0.5872306903528395,0.5769133676470881,-0.3890104694698654,-0.39903470893041615,3.609900527281761,3.7556310009911167,35643.05231439677
89,EO-,0.8913221634396732,0.9360203678417109,-0.3484345376844178,-0.5486617829358921,4.305191778556551,3.756954549121073,35643.05231439677
90,EC,1.0184004401925695,0.9742069016657392,-1.3889242618255566,-1.4921385253762036,4.189030363124195,4.039088413501891,35334.67836034271
90,EO+,0.7726063054698362,0.7315304696006466,-0.5287082793449351,-0.3253837458540675,3.526813365929892,3.270759238896705,35334.67836034271
90,EO-,0.45714455158833467,0.29297827774474583,-0.11933856384252017,-0.17177867671989394,4.010089900542614,3.899062229341345,35334.67836034271
91,EC,1.1043868089751119,0.899491679131075,-1.6881026225948206,-1.4385351673251243,4.522006750534179,4.532731861353147,35629.94428599181
91,EO+,0.6998157102030946,0.6572523082525162,-0.3552916033867057,-0.4138631680962991,3.74393148492263,3.711013153088297,35629.94428599181
91,EO-,0.3577616262774312,0.35280002346514394,-0.006779336530124615,0.0207200040586841,4.111393418354602,4.0711639360694045,35629.94428599181
92,EC,1.0373809257324305,0.8178714838149348,-1.356753608275602,-1.289983565545639,4.385091877270276,4.56419039261362,35272.33216141853
92,EO+,0.5650678612867002,0.544423331506519,-0.37854658410208786,-0.8280642388606005,3.4838776659739863,3.387910216594582,35272.33216141853
92,EO-,0.5041106523143913,0.4714037864217031,0.14219348722552405,0.1304454616478447,3.5829836567912534,3.412182278577027,35272.33216141853
93,EC,1.176915122142058,1.1997740119413558,-1.835606967759514,-1.758722439494957,3.788187123316133,4.074405164045928,35758.716020443804
93,EO+,0.6198254060692695,0.593633097840507,-0.7722563706014355,-0.6666026400844596,4.151252928045412,4.20210811183874,35758.716020443804
93,EO-,0.206508721779389,-0.008442642868496828,0.37356960083784796,0.5280329493258078,3.9594015848576314,3.769153875312269,35758.716020443804
94,EC,0.9713568109390633,1.0292404451825368,-1.523662519118202,-1.6396807850751585,4.391928643418414,3.670238787308886,35175.87824047227
94,EO+,0.5276813753287687,0.4925944492179163,-0.25901142963894785,-0.15759699200375432,3.6553407086987177,3.2575600214261957,35175.87824047227
94,EO-,0.29361880655308137,-0.0560379122472275,0.19014261420939388,0.49189729488509704,3.6553872512426206,3.293708865467831,35175.87824047227
95,EC,1.1352605913144755,1.1549519950307365,-1.7100755351258348,-1.7758050058801873,4.578039688992353,3.9680977103154014,35620.7075429479
95,EO+,0.7055836252071691,0.7214470282415861,-0.8513893021151973,-0.7319213231919244,3.8264641383707216,3.5665604362861663,35620.7075429479
95,EO-,0.7459508189810241,0.40872570365106675,-0.1722538436050012,-0.044002148922093906,4.2476586336712705,4.365226318982607,35620.7075429479
96,EC,1.1055311134509842,1.026720306295059,-1.5975882375269732,-1.7826348535061594,4.802030587327427,4.650160513172736,35653.22011940064
96,EO+,0.583989179824829,0.3964921327804774,-0.28068534125757233,-0.17239890916760614,3.6431779607395716,3.5160525819054804,35653.22011940064
96,EO-,0.5927170778048543,0.5877995420419737,0.05899181121774659,0.14118361603898574,4.042724834726626,3.9743987415209485,35653.22011940064
97,EC,1.0920918834441538,1.1040935353691026,-1.3624574142377095,-1.5808937656070223,4.943126222934256,4.681602374155757,35967.91477356057
97,EO+,0.6791669290635481,0.5297195197068079,-0.42723487519658726,-0.3094885012282499,3.9569422399976952,4.039179210745319,35967.91477356057
97,EO-,0.5143017396164125,0.5597344837427524,0.008375289660732073,-0.04495503691053985,4.070748135339014,4.2723258769842225,35967.91477356057
98,EC,1.092828053527026,0.9055260528439595,-1.6391439193718376,-1.2906884477379243,4.384451779773237,4.601820995899763,35738.05706287442
98,EO+,0.5791331715779121,0.06109715026804218,-0.4702633872088224,-0.08452685288848621,3.9016837156237774,3.90659646638738,35738.05706287442
98,EO-,0.6068720445769489,0.47387930365971925,-0.06370415059321845,-0.0075122239623460485,3.844859659392352,4.103773560490577,35738.05706287442
99,EC,1.151174026716679,0.7519506513223939,-1.6253532856331452,-1.0660630121875219,4.068883907681701,3.953512205321381,35200.16571871669
99,EO+,0.7846254067873445,0.6407670513946471,-0.772664145107618,-0.6748530810099658,3.676795886046652,3.5599326514069904,35200.16571871669
99,EO-,0.46900671085829926,0.1784825919604872,0.047009359363730185,0.24682498202514608,3.81618644084146,3.412563335364756,35200.16571871669
100,EC,1.1801160955220042,1.1986904893128454,-1.7198457474474356,-2.1745062447784687,4.509732733426287,4.26899373369006,35607.397735499864
100,EO+,0.8031608796308667,0.7205687076116656,-0.7001676958309787,-0.8480469092570156,4.19878066630862,4.3536326307888285,35607.397735499864
100,EO-,0.3969501318796017,0.24024206597496855,0.09401101186804117,0.2809435437533956,3.546843582347045,3.2163081383688588,35607.397735499864
101,EC,1.0424763494040221,1.0549231957656182,-2.0726401191924433,-2.081085576636698,4.780312176064777,4.485218847238612,35487.682189214494
101,EO+,0.6237223243710163,0.42809523004347166,-0.7399065728132623,-0.3319892370850801,3.5138017183968713,3.697728146253965,35487.682189214494
101,EO-,0.33457901973077214,-0.027697566009233503,0.06185364575358527,0.27749230952853177,4.229989425517479,3.527856066883529,35487.682189214494
102,EC,0.9696451945754666,0.6754935841872637,-1.6624320442207403,-1.0818212614813034,4.353346522354363,4.241727887619108,35430.687359639116
102,EO+,0.8114018676442206,0.911428265027795,-0.6683546901840142,-1.1047826312166034,3.7429166166958923,4.2357910810581965,35430.687359639116
102,EO-,0.010748517717104559,0.35616001735960157,0.3844695738173288,0.3324938545276184,3.2204234056756227,3.13929301598398,35430.687359639116
103,EC,1.1687407328952841,1.0335217856319359,-1.6063548745496774,-1.070920403062985,4.3238795182254455,4.1533177720458445,35606.81401475817
103,EO+,0.7551847983152867,0.2826140765946016,-0.44445434751906737,-0.13570549025621587,3.4369205025622027,3.8076749750047263,35606.81401475817
103,EO-,0.4894684382476565,0.7118980404946826,0.018382035545304563,-0.2607814061758171,4.062876757821375,3.765949646405927,35606.81401475817
104,EC,1.055398069693997,1.131223956545551,-1.370936472954438,-1.441265371970161,4.122959974984477,4.323976786974949,35871.67040282318
104,EO+,0.7017837167652216,0.7301341053680348,-0.4155536591296648,-0.36314316717985784,4.461288645913075,4.3858088954618015,35871.67040282318
104,EO-,0.542204552526349,0.06432956503633244,0.03458004779975735,0.5066672848988953,3.796974249431554,3.478960033362643,35871.67040282318
105,EC,1.0506839673171038,0.8941335547286612,-1.8132541966421956,-1.8103583625814215,4.482918187929229,4.602193733868344,35411.12166951363
105,EO+,0.7158944148432623,0.08235837695715685,-0.6044770084770212,0.039961179578255755,4.114583390890979,3.60505089207815,35411.12166951363
105,EO-,0.5672229516216253,0.3184805405554828,0.024097003200316824,0.1461278572005391,3.57720186494479,3.4375345159661297,35411.12166951363
106,EC,1.1146347270459376,0.9283339781533595,-1.531278108350349,-1.2924430470671109,4.81658665871619,4.196349275805882,35202.957838464274
106,EO+,0.7416884666229946,0.42844403532474207,-0.6056342177346709,-0.5802510683265375,3.7832349749330536,3.5715345111340513,35202.957838464274
106,EO-,0.6486190762804441,0.384126097256697,-0.2042305848634454,-0.07213361835809318,3.450575502039627,3.2907044305324433,35202.957838464274
107,EC,0.8976703079088508,0.9823268531977564,-1.3493700689249262,-1.2253261968006406,4.298677501503493,3.6878998813960555,35429.34034745615
107,EO+,0.9043041318299547,0.7506562662542726,-0.40928132507216747,-0.23894172590688623,3.321468237807865,3.5326453853914246,35429.34034745615
107,EO-,0.6115128297703937,0.656721452464811,-0.028065586733778482,-0.1987852851511985,3.7210283089284326,3.7074012966069123,35429.34034745615
108,EC,1.178088141265316,0.9908741676001203,-1.7680526183968974,-1.7329291513647418,4.126436905729684,3.9991611149475212,35457.212673603746
108,EO+,0.6125726896189143,0.31715074349597516,-0.3775225586429543,-0.08985401697228401,3.8454644383526695,3.657475894408573,35457.212673603746
108,EO-,0.6737671510360753,0.6108501071400831,0.017547096135590547,0.13934139691382857,3.5664943240824747,3.7369329430219227,35457.212673603746
109,EC,1.263658666684112,1.2076070154971226,-1.5997940849622259,-1.3127415299247631,4.012231531724827,3.921280927470212,35545.406364427625
109,EO+,0.7408592934967259,-0.8631269992976531,-0.37944689708398527,0.2949677741303349,3.919772469650926,3.676710202345763,35545.406364427625
109,EO-,0.7252346210586084,0.7700008506489522,-0.23390028431780988,-0.32530335416149525,3.6383635070701574,3.674557801632374,35545.406364427625
110,EC,1.1432932856709463,1.088225933497886,-1.7268333775033702,-1.7817006780625997,3.8874461171283308,4.2299689152159825,35316.974498054704
110,EO+,0.5121019215705233,0.5814593968329314,-0.3285438194719748,-0.2868480444246658,3.7380015303452567,3.5613038614204298,35316.974498054704
110,EO-,0.6332459659298785,0.5294076389279851,-0.002276659029775424,0.0026840906540248066,3.713189120082555,3.107387713428306,35316.974498054704
111,EC,1.0673224936436825,0.9190724595438329,-1.8287097266827899,-1.5427229209136433,4.332269032943388,4.311966263264434,35416.87589498507
111,EO+,0.7841862340181445,0.8473439678123144,-0.6080076574213207,-0.429337100649837,3.684867315917323,3.7842185885019557,35416.87589498507
111,EO-,0.41983531412794045,0.052659506186695244,0.024432914120399826,0.2877908085193095,3.746883653887142,3.1864268142083896,35416.87589498507
112,EC,1.1949195473097514,0.9511909025538976,-1.819884464580785,-1.4828546953399941,4.09989054895551,4.185887128918374,35404.37342396569
112,EO+,0.6054599363666935,0.1556251459698725,-0.37972816597182135,-0.06551956376974752,3.835451551002315,3.9687140149475812,35404.37342396569
112,EO-,0.32256434681385554,0.060779011933348115,0.16497902517417107,0.466196101263449,3.5530627608365055,3.0242564264712506,35404.37342396569
113,EC,1.0287763705777404,0.9913874071513037,-1.3918922383684513,-1.6084647604952196,4.580158629476297,4.714201317523832,35702.86846354827
113,EO+,0.6089739271585947,0.21666717386806456,-0.4843592363185854,-0.132513086257314,3.699900197598372,3.8857878395795904,35702.86846354827
113,EO-,0.34223428382540444,-0.27010113208756537,0.017531213449941064,0.1803717352202363,3.744253162697393,3.9482559393907035,35702.86846354827
114,EC,1.1488045550359451,1.1109436971100664,-1.553474319883249,-1.7689454779818612,4.686713349870929,4.945285255892834,35661.55158434021
114,EO+,0.8124715016883415,0.4154934818802018,-0.5025104704359815,-0.18039909852072178,3.6977968446263563,3.6893357827060247,35661.55158434021
114,EO-,0.1779311332362794,0.36424384110685026,0.190142088681533,0.018405581120211303,3.7338435386354316,3.615724156594869,35661.55158434021
115,EC,1.16747831471987,1.0835869943997283,-1.9843370427249196,-1.5474803097964691,4.005502969222652,4.08343490880539,35575.0522011932
115,EO+,0.43482988358513086,0.6165924307901735,-0.23045798593622782,-0.41718895679789436,3.9113510884295906,4.004944879799842,35575.0522011932
115,EO-,0.6836247891565969,0.40741170256929804,-0.06716494563006183,0.15412164645931412,3.663163814121869,3.6151226029186274,35575.0522011932
116,EC,1.192076478915023,1.0130507141053489,-1.8399269921957546,-1.423775569150699,4.072736319021672,4.115734195456362,35336.80542615214
116,EO+,0.2977027060644687,0.2962389796043121,-0.39972487027040093,-0.5497913248675002,3.9099556394782673,3.713361879205283,35336.80542615214
116,EO-,0.6685261052018668,0.40437600923709693,0.0896039181361764,0.2835445397114553,3.989997191757497,3.43327478944001,35336.80542615214
117,EC,1.160771664208319,1.1265149652914834,-2.1040614585928616,-2.3470074095465563,4.146870644413189,3.8385375462648934,35255.38293059956
117,EO+,0.7031078943002471,0.6156251726223683,-0.5621864351805006,-0.5545362682312834,3.668152824722295,3.377747108959825,35255.38293059956
117,EO-,0.4256688490262402,0.9011732066686007,0.10179272246997191,-0.39035738584674073,3.6822329958734583,3.442408519739282,35255.38293059956
118,EC,1.1324180635065157,1.0296798979826094,-1.766436882778308,-1.7363587651990617,4.3781950804273935,4.399533504775732,35386.24895639177
118,EO+,0.6957237175284703,0.47131591994288113,-0.702952057799316,-0.28804094439199823,3.83349773929704,3.5685147498751433,35386.24895639177
118,EO-,0.32839743100027696,0.5410438931533993,0.1919350173207316,0.07341039517673872,3.7382604632240377,3.2994520395249634,35386.24895639177
119,EC,1.0615510064432458,0.9450808306985223,-1.417748875514177,-1.3693268326800303,4.924007984953235,4.866533951747255,35623.678425013044
119,EO+,0.6714639540806401,0.5240416078021772,-0.3325997469893887,-0.1682372949064086,3.426017586443866,3.3346203922293127,35623.678425013044
119,EO-,0.6242257330834848,0.4566062108512914,0.1741632501038357,0.37176264967449807,4.183914110035594,3.5625144874994943,35623.678425013044
120,EC,1.0305331318472262,0.9040882024022955,-1.5944944165331756,-1.3639512191281211,4.478725793630463,4.455988354907019,35565.08883196447
120,EO+,0.7615636003720725,0.2191062703166119,-0.4981884332090245,-0.09817871789538413,3.94555330286049,3.6493713310799145,35565.08883196447
120,EO-,0.5625566468157733,0.6567838515609608,-0.08694418903238128,-0.2809804141682765,4.278231104916758,3.994594324340854,35565.08883196447
121,EC,1.0266411053680777,1.1661049884692973,-1.4855868350270116,-1.726284318399718,4.987076882521588,4.831250252940646,35781.17815444992
121,EO+,0.6880239146618037,0.16771550794784795,-0.40146932303403093,-0.13418620689252098,3.5733615481148897,3.6429408153513996,35781.17815444992
121,EO-,0.828532693375327,0.6902804157859341,0.06654403714233438,0.0324694289290598,3.759965866550276,3.895559385411455,35781.17815444992
122,EC,1.0978563799975336,0.983435753086515,-1.7493561997015354,-1.858342143672965,4.276746110353158,4.603735342385457,35459.85685711113
122,EO+,0.6699499038105194,0.1569043350692318,-0.4899709516293077,-0.20356499986039375,3.7033240529812965,3.481030573561623,35459.85685711113
122,EO-,0.7264178644067031,0.8951096594126705,-0.10876962993692882,-0.30875222724211954,3.715198321611887,3.4913903845867806,35459.85685711113
123,EC,1.0917069776611554,1.064953084049348,-1.643226722053989,-1.6248723631529114,4.226400701478965,3.9005103333614644,35377.16448735959
123,EO+,0.48344679843131877,0.1492001433596225,-0.4563561510241043,-0.16963684852888927,3.775326268965445,3.7076301370527247,35377.16448735959
123,EO-,0.47272322210756773,0.47704400872193253,0.2594527233309901,0.4397985209308789,3.648076933207986,3.29499993755799,35377.16448735959
124,EC,1.2689221878339438,1.140122808856869,-1.6986947093991724,-1.7461394173622335,4.078629529007479,3.8426616661005752,35332.1770574404
124,EO+,0.481017981459739,0.3846535887279726,-0.39942269561356547,-0.41437911693991003,3.5569572889488357,3.597989243077352,35332.1770574404
124,EO-,0.5342424253351554,0.43001884674927293,0.07005698405986623,0.16606426176030542,4.0692424725772876,3.523385793807079,35332.1770574404
125,EC,1.015885468580393,1.1397547577124172,-1.479878421499888,-1.7856079374332994,3.927454064801783,3.81995988136576,35438.46704404845
125,EO+,0.7982153734263466,0.6586779314089015,-0.488716877361952,-0.5928937844318861,3.3063856733445425,3.385387567280171,35438.46704404845
125,EO-,0.32210588694741654,0.05650794404773416,0.028870649226053778,0.16370138053579045,3.950888197694121,4.031978254129884,35438.46704404845
126,EC,0.9153018385577778,0.9128258347846789,-1.194797010012593,-1.1365866143628658,4.597476513562701,4.364845928658886,35481.31512970767
126,EO+,0.6860268119524222,0.660287552406182,-0.7262861404001401,-0.8547954575238327,3.5471021213446683,3.283292175211222,35481.31512970767
126,EO-,0.7395171009075374,0.8561854431727378,-0.1370400601744988,-0.3395664897399501,3.808442571077516,3.853277472825016,35481.31512970767
127,EC,0.9133398391818911,0.9076232575005629,-1.4634245788536575,-1.4931364600918628,4.19882490700603,4.70247341089212,35549.756600881345
127,EO+,0.5640095089596853,0.04156703017646552,-0.38039509639222696,-0.00830512660937005,3.864467654592457,3.6474903667551635,35549.756600881345
127,EO-,0.762388265326562,0.7263679188050416,-0.020497296285483798,-0.09807158248824366,3.557783475031248,3.493214451097722,35549.756600881345
128,EC,1.0145901941018618,0.9704600821148734,-1.3319215825050534,-1.2048885376515657,4.120246935357276,3.8432954665206043,35500.37762960673
128,EO+,0.7782152432299368,0.5084748753727008,-0.3197148969719103,0.04575166836156082,3.5163182458029274,3.5916778839858896,35500.37762960673
128,EO-,0.44454571344395816,0.34706285337496723,0.1305694381060595,0.22950832719895045,3.8344087280965424,3.6422160078626185,35500.37762960673
129,EC,1.0365258524367271,0.999189975017919,-1.27069931415053,-1.062168453622314,5.036008386260501,4.774246500856018,35623.48456447706
129,EO+,0.6034281972793786,0.3303460606817458,-0.4797933553965645,-0.1588630628766609,3.6966486439427313,3.449169197135692,35623.48456447706
129,EO-,0.45590750098486443,0.10899444930034677,-0.04609035742172231,0.11718665609614166,3.8874451081820314,3.889848706336954,35623.48456447706
130,EC,1.138226954556982,1.317516853637901,-1.351060816120523,-1.5799910278423166,4.494385190999707,4.375469726771913,35773.41108456944
130,EO+,0.6905432535732998,0.581244234813978,-0.10355893757827643,-0.05722885495225184,3.577314425378237,3.392610137477212,35773.41108456944
130,EO-,0.0702791812325763,0.28136713941262004,0.26910220941134017,0.227871610910241,3.798441592239786,3.921766312208309,35773.41108456944
131,EC,1.1442908642957927,1.145306965809577,-1.792642451516435,-1.4601075733190167,4.3642873184026305,4.236581863771185,35482.957317150394
131,EO+,0.4320298013310913,0.3289130630950977,-0.5028997366992269,-0.4281797140553415,4.120794826650578,3.608586516820523,35482.957317150394
131,EO-,0.09364216520932642,0.288406194977457,0.24452868980878015,0.16539191188761643,3.832073705749591,3.6647639801370615,35482.957317150394
132,EC,1.0411604205222993,1.0996411737365643,-1.832338880179252,-2.0429689437899192,4.330099630293588,3.560339648780431,35491.49051301502
132,EO+,0.7093114700584713,0.5221510246217995,-0.7253302658037707,-0.5734534246482507,3.868353282139395,3.7886898770440416,35491.49051301502
132,EO-,0.6669775033311307,0.4624592717581425,0.04737002740491617,0.23654574474690182,4.029381854086663,4.159159098642819,35491.49051301502
133,EC,1.0715777241797202,0.9619750583378335,-1.406814746546789,-1.3178515893461915,4.2811422528521765,4.089465841533275,35467.88911262635
133,EO+,0.6466570004755475,0.35021504200060594,-0.45617915529952124,-0.3938342051057048,3.97764605357614,3.903433773866257,35467.88911262635
133,EO-,0.19424717888785548,0.04716453401943596,0.1932597080334859,0.33630008414456525,3.7839588736457226,3.427481552218654,35467.88911262635
134,EC,0.9789889973705566,0.8430751870585851,-1.6362224083115104,-1.656577236880288,4.272185727711057,4.262620052544568,35609.079102259704
134,EO+,0.6475086235221483,0.6010061831575342,-0.47977588208731803,-0.2842545340398547,4.118330144282377,4.135821609812012,35609.079102259704
134,EO-,0.4449652834205776,0.44087116549267585,0.042062220486860674,0.13060435388129846,3.9007092909277405,3.7251006445286707,35609.079102259704
135,EC,1.0360357563363474,0.9127535063629428,-1.4324126154293295,-1.1792387501508772,4.236226645412179,4.03329696785237,35458.01054725462
135,EO+,0.7067895047280612,0.4875683734835943,-0.43940557229360855,-0.17079143880230604,3.9820634368708867,3.8642705949704337,35458.01054725462
135,EO-,0.27842146625788006,0.420460073088029,0.24576803720506418,0.3146807966896354,3.7800334546055985,3.356702742139893,35458.01054725462
136,EC,1.2839175171027217,1.2620957326587292,-1.8166260919671031,-2.15296557463887,4.245713922440463,4.12181763616767,35443.64415202737
136,EO+,0.45190766435408447,0.5334816256913609,-0.23247124121132734,-0.22995738148055125,3.4216038502879806,3.2412765537633623,35443.64415202737
136,EO-,0.4588040356983236,0.32113604167273857,0.15350033733757135,0.19698775498410015,3.8232875751159643,3.6782671029763545,35443.64415202737
